date_key,category_key,bucket_key,total_listings,total_revenue
2025-01-01,132,4,35,5641.71
2025-01-01,132,3,46,3449.7
2025-01-01,162,2,41,1424.76
2025-01-01,162,4,32,5067.74
2025-01-01,162,3,42,3067.75
2025-01-01,198,2,30,1063.83
2025-01-01,198,4,32,4705.77
2025-01-01,198,3,34,2497.74
2025-01-01,206,2,33,1154.78
2025-01-01,206,4,41,6457.72
2025-01-01,206,3,34,2530.73
2025-01-01,216,1,4,32.96
2025-01-01,216,2,69,1864.55
2025-01-01,216,4,8,804.95
2025-01-01,216,3,45,3013.67
2025-01-01,229,2,46,1543.71
2025-01-01,229,4,39,5851.71
2025-01-01,229,3,43,3011.64
2025-02-01,17,2,16,583.89
2025-02-01,17,4,67,13613.48
2025-02-01,17,3,35,2843.79
2025-02-01,18,2,38,1357.75
2025-02-01,18,4,38,5468.76
2025-02-01,18,3,31,2295.82
2025-02-01,25,2,34,1093.8
2025-02-01,25,4,43,6490.64
2025-02-01,25,3,44,3141.72
2025-02-01,28,2,27,901.8
2025-02-01,28,4,36,5080.7
2025-02-01,28,3,38,2677.72
2025-02-01,32,4,47,14668.67
2025-02-01,32,6,27,34819.82
2025-02-01,32,3,1,97.0
2025-02-01,32,5,39,28954.69
2025-02-01,45,2,1,44.0
2025-02-01,45,4,87,21731.38
2025-02-01,45,3,7,508.93
2025-02-01,45,5,17,11788.9
2025-02-01,51,2,59,2035.56
2025-02-01,51,4,19,2420.86
2025-02-01,51,3,37,2562.76
2025-02-01,58,4,43,14469.68
2025-02-01,58,6,38,60575.73
2025-02-01,58,5,46,32573.69
2025-02-01,77,2,3,108.98
2025-02-01,77,4,90,18848.35
2025-02-01,77,3,21,1575.85
2025-02-01,77,5,1,500.99
2025-02-01,96,2,42,1542.7
2025-02-01,96,4,36,5305.69
2025-02-01,96,3,40,2909.7
2025-02-01,97,2,10,395.92
2025-02-01,97,4,69,14054.52
2025-02-01,97,3,34,2544.76
2025-02-01,104,2,35,1139.75
2025-02-01,104,4,30,4211.79
2025-02-01,104,3,48,3524.64
2025-02-01,132,2,38,1364.72
2025-02-01,132,4,49,7408.66
2025-02-01,132,3,50,3665.64
2025-02-01,162,2,23,812.82
2025-02-01,162,4,35,5775.75
2025-02-01,162,3,49,3494.64
2025-02-01,198,2,23,815.83
2025-02-01,198,4,39,5664.69
2025-02-01,198,3,40,2755.69
2025-02-01,206,2,35,1224.78
2025-02-01,206,4,30,4620.79
2025-02-01,206,3,49,3563.7
2025-02-01,216,1,4,29.97
2025-02-01,216,2,87,2526.39
2025-02-01,216,4,10,1008.91
2025-02-01,216,3,29,2159.81
2025-02-01,229,2,33,1046.75
2025-02-01,229,4,30,4670.85
2025-02-01,229,3,47,3368.66
2025-03-01,17,2,13,468.92
2025-03-01,17,4,72,12543.5
2025-03-01,17,3,44,3383.67
2025-03-01,18,2,40,1379.67
2025-03-01,18,4,43,6447.68
2025-03-01,18,3,44,3357.73
2025-03-01,25,2,39,1352.72
2025-03-01,25,4,44,6578.7
2025-03-01,25,3,38,2558.73
2025-03-01,28,2,39,1392.71
2025-03-01,28,4,46,7399.72
2025-03-01,28,3,55,3880.63
2025-03-01,32,4,72,20726.5
2025-03-01,32,6,18,23281.89
2025-03-01,32,3,1,81.0
2025-03-01,32,5,43,30729.63
2025-03-01,45,2,1,29.99
2025-03-01,45,4,93,23479.4
2025-03-01,45,3,10,776.94
2025-03-01,45,5,26,17935.8
2025-03-01,51,2,44,1347.65
2025-03-01,51,4,25,3197.81
2025-03-01,51,3,50,3533.62
2025-03-01,58,4,40,13039.72
2025-03-01,58,6,41,59802.72
2025-03-01,58,5,39,30056.76
2025-03-01,77,2,4,125.97
2025-03-01,77,4,68,15276.51
2025-03-01,77,3,20,1570.86
2025-03-01,77,5,7,3505.94
2025-03-01,96,2,28,1023.81
2025-03-01,96,4,38,5907.7
2025-03-01,96,3,31,2276.8
2025-03-01,97,2,10,367.92
2025-03-01,97,4,106,22813.19
2025-03-01,97,3,27,1970.79
2025-03-01,104,2,37,1310.72
2025-03-01,104,4,45,6710.68
2025-03-01,104,3,45,3382.74
2025-03-01,132,2,42,1441.7
2025-03-01,132,4,54,8422.67
2025-03-01,132,3,30,2111.8
2025-03-01,162,2,49,1726.66
2025-03-01,162,4,42,6029.7
2025-03-01,162,3,50,3473.67
2025-03-01,198,2,33,1278.81
2025-03-01,198,4,38,5801.76
2025-03-01,198,3,40,2984.72
2025-03-01,206,2,27,838.81
2025-03-01,206,4,42,6576.7
2025-03-01,206,3,36,2727.8
2025-03-01,216,1,4,29.98
2025-03-01,216,2,102,2851.33
2025-03-01,216,4,9,903.96
2025-03-01,216,3,23,1538.83
2025-03-01,229,2,32,1035.79
2025-03-01,229,4,46,7243.62
2025-03-01,229,3,41,2972.7
2025-04-01,17,2,15,546.91
2025-04-01,17,4,52,9928.6
2025-04-01,17,3,29,2199.85
2025-04-01,18,2,27,836.86
2025-04-01,18,4,42,6504.68
2025-04-01,18,3,63,4464.53
2025-04-01,25,2,30,1025.8
2025-04-01,25,4,34,5658.7
2025-04-01,25,3,44,3260.65
2025-04-01,28,2,36,1148.76
2025-04-01,28,4,34,4888.74
2025-04-01,28,3,43,3045.69
2025-04-01,32,4,47,15418.66
2025-04-01,32,6,17,21812.92
2025-04-01,32,5,48,35083.63
2025-04-01,45,4,77,19798.45
2025-04-01,45,3,7,532.95
2025-04-01,45,5,23,15664.87
2025-04-01,51,2,39,1241.72
2025-04-01,51,4,20,2644.83
2025-04-01,51,3,32,2104.8
2025-04-01,58,4,28,9118.79
2025-04-01,58,6,31,48170.81
2025-04-01,58,5,44,32562.68
2025-04-01,77,2,4,176.97
2025-04-01,77,4,78,15909.45
2025-04-01,77,3,14,1060.89
2025-04-01,77,5,5,2503.96
2025-04-01,96,2,23,766.8
2025-04-01,96,4,39,6032.65
2025-04-01,96,3,36,2682.74
2025-04-01,97,2,5,208.97
2025-04-01,97,4,75,15593.43
2025-04-01,97,3,33,2467.75
2025-04-01,104,2,25,847.86
2025-04-01,104,4,35,5038.81
2025-04-01,104,3,30,2054.83
2025-04-01,132,2,29,915.78
2025-04-01,132,4,30,4643.8
2025-04-01,132,3,34,2435.78
2025-04-01,162,2,25,900.87
2025-04-01,162,4,36,5482.71
2025-04-01,162,3,46,3415.7
2025-04-01,198,2,41,1566.69
2025-04-01,198,4,29,3985.81
2025-04-01,198,3,32,2231.79
2025-04-01,206,2,32,1080.79
2025-04-01,206,4,29,4565.8
2025-04-01,206,3,32,2148.81
2025-04-01,216,1,4,32.97
2025-04-01,216,2,73,2137.43
2025-04-01,216,4,8,806.93
2025-04-01,216,3,22,1605.83
2025-04-01,229,2,29,996.81
2025-04-01,229,4,30,4482.78
2025-04-01,229,3,40,2804.68
2025-05-01,17,2,13,481.9
2025-05-01,17,4,51,9188.65
2025-05-01,17,3,41,3085.76
2025-05-01,18,2,26,925.87
2025-05-01,18,4,44,6681.72
2025-05-01,18,3,54,3978.63
2025-05-01,25,2,29,998.77
2025-05-01,25,4,43,6315.66
2025-05-01,25,3,45,3217.69
2025-05-01,28,2,24,735.84
2025-05-01,28,4,31,4592.77
2025-05-01,28,3,42,3096.7
2025-05-01,32,4,47,13665.65
2025-05-01,32,6,19,23890.85
2025-05-01,32,5,34,23406.79
2025-05-01,45,2,1,47.0
2025-05-01,45,4,73,18486.52
2025-05-01,45,3,6,472.96
2025-05-01,45,5,22,14832.88
2025-05-01,51,2,44,1378.7
2025-05-01,51,4,25,3421.82
2025-05-01,51,3,57,4151.57
2025-05-01,58,4,34,11100.73
2025-05-01,58,6,35,49913.73
2025-05-01,58,3,2,166.98
2025-05-01,58,5,41,29408.68
2025-05-01,77,2,4,168.98
2025-05-01,77,4,94,22013.34
2025-05-01,77,3,24,1957.84
2025-05-01,77,5,10,5006.93
2025-05-01,96,2,33,1147.77
2025-05-01,96,4,36,5339.75
2025-05-01,96,3,41,3037.72
2025-05-01,97,2,7,283.96
2025-05-01,97,4,88,18029.42
2025-05-01,97,3,33,2419.79
2025-05-01,104,2,34,1292.79
2025-05-01,104,4,40,5915.75
2025-05-01,104,3,38,2748.74
2025-05-01,132,2,38,1312.72
2025-05-01,132,4,33,5012.77
2025-05-01,132,3,44,3237.71
2025-05-01,162,2,27,859.78
2025-05-01,162,4,40,5965.74
2025-05-01,162,3,45,3443.68
2025-05-01,198,2,22,717.82
2025-05-01,198,4,48,7823.72
2025-05-01,198,3,36,2453.72
2025-05-01,206,2,34,1225.74
2025-05-01,206,4,42,6518.73
2025-05-01,206,3,50,3655.65
2025-05-01,216,1,3,22.97
2025-05-01,216,2,67,1952.49
2025-05-01,216,4,14,1410.89
2025-05-01,216,3,36,2509.74
2025-05-01,229,2,30,964.81
2025-05-01,229,4,48,7315.65
2025-05-01,229,3,55,4129.63
2025-06-01,17,2,7,247.94
2025-06-01,17,4,61,11193.49
2025-06-01,17,3,31,2253.75
2025-06-01,18,2,21,774.87
2025-06-01,18,4,31,4728.77
2025-06-01,18,3,35,2603.78
2025-06-01,25,2,35,1292.79
2025-06-01,25,4,40,6104.78
2025-06-01,25,3,41,2862.73
2025-06-01,28,2,36,1184.79
2025-06-01,28,4,34,5407.78
2025-06-01,28,3,48,3341.74
2025-06-01,32,4,51,16464.65
2025-06-01,32,6,21,27388.85
2025-06-01,32,3,1,73.99
2025-06-01,32,5,38,26617.73
2025-06-01,45,4,84,22246.46
2025-06-01,45,3,4,281.97
2025-06-01,45,5,22,14747.82
2025-06-01,51,2,40,1416.69
2025-06-01,51,4,22,3028.83
2025-06-01,51,3,40,2749.71
2025-06-01,58,4,32,10981.8
2025-06-01,58,6,32,49571.83
2025-06-01,58,5,31,23250.8
2025-06-01,77,2,2,70.98
2025-06-01,77,4,62,12757.56
2025-06-01,77,3,9,663.95
2025-06-01,77,5,11,5503.96
2025-06-01,96,2,28,995.84
2025-06-01,96,4,32,5136.76
2025-06-01,96,3,40,2831.7
2025-06-01,97,2,7,268.95
2025-06-01,97,4,89,19648.39
2025-06-01,97,3,26,1956.77
2025-06-01,104,2,29,1040.8
2025-06-01,104,4,28,4065.79
2025-06-01,104,3,39,2904.72
2025-06-01,132,2,29,945.77
2025-06-01,132,4,31,5124.76
2025-06-01,132,3,40,3158.72
2025-06-01,162,2,28,1043.84
2025-06-01,162,4,42,6370.7
2025-06-01,162,3,41,3086.73
2025-06-01,198,2,20,694.89
2025-06-01,198,4,27,4246.78
2025-06-01,198,3,44,3276.68
2025-06-01,206,2,36,1212.76
2025-06-01,206,4,33,4510.79
2025-06-01,206,3,41,3075.71
2025-06-01,216,1,2,17.98
2025-06-01,216,2,73,1995.52
2025-06-01,216,4,14,1411.88
2025-06-01,216,3,25,1587.83
2025-06-01,229,2,29,994.79
2025-06-01,229,4,33,5288.75
2025-06-01,229,3,37,2653.73
2025-07-01,17,2,13,498.92
2025-07-01,17,4,69,12555.52
2025-07-01,17,3,29,2101.85
2025-07-01,18,2,34,996.77
2025-07-01,18,4,38,6057.76
2025-07-01,18,3,43,3110.7
2025-07-01,25,2,42,1489.71
2025-07-01,25,4,39,5920.73
2025-07-01,25,3,39,2760.75
2025-07-01,28,2,30,1013.78
2025-07-01,28,4,35,5104.75
2025-07-01,28,3,37,2742.73
2025-07-01,32,4,49,16284.68
2025-07-01,32,6,17,22700.89
2025-07-01,32,5,40,28444.72
2025-07-01,45,2,2,81.98
2025-07-01,45,4,81,22692.41
2025-07-01,45,3,10,851.94
2025-07-01,45,5,23,15420.83
2025-07-01,51,2,50,1451.69
2025-07-01,51,4,32,4246.79
2025-07-01,51,3,37,2508.76
2025-07-01,58,4,42,14459.68
2025-07-01,58,6,28,40968.77
2025-07-01,58,5,33,23516.73
2025-07-01,77,2,3,92.98
2025-07-01,77,4,67,15376.62
2025-07-01,77,3,12,851.9
2025-07-01,77,5,2,1000.99
2025-07-01,96,2,36,1265.77
2025-07-01,96,4,33,4674.76
2025-07-01,96,3,36,2658.73
2025-07-01,97,2,9,360.92
2025-07-01,97,4,72,16874.46
2025-07-01,97,3,29,2177.81
2025-07-01,104,2,30,1113.82
2025-07-01,104,4,44,6532.67
2025-07-01,104,3,36,2662.78
2025-07-01,132,2,43,1515.76
2025-07-01,132,4,41,6188.73
2025-07-01,132,3,42,3224.64
2025-07-01,162,2,28,919.79
2025-07-01,162,4,46,7040.68
2025-07-01,162,3,43,3080.74
2025-07-01,198,2,34,1170.77
2025-07-01,198,4,43,6559.7
2025-07-01,198,3,39,2853.73
2025-07-01,206,2,46,1619.72
2025-07-01,206,4,34,4936.75
2025-07-01,206,3,31,2289.79
2025-07-01,216,1,5,34.97
2025-07-01,216,2,61,1862.62
2025-07-01,216,4,4,401.98
2025-07-01,216,3,32,2258.76
2025-07-01,229,2,21,700.88
2025-07-01,229,4,34,5082.76
2025-07-01,229,3,44,3438.69
2025-08-01,17,2,12,459.92
2025-08-01,17,4,57,9884.58
2025-08-01,17,3,37,2856.76
2025-08-01,18,2,30,1016.78
2025-08-01,18,4,44,6826.74
2025-08-01,18,3,52,3854.64
2025-08-01,25,2,25,793.82
2025-08-01,25,4,38,6454.69
2025-08-01,25,3,29,1917.83
2025-08-01,28,2,35,1095.79
2025-08-01,28,4,34,5214.74
2025-08-01,28,3,39,2553.75
2025-08-01,32,4,42,13824.72
2025-08-01,32,6,14,19063.91
2025-08-01,32,5,44,30985.64
2025-08-01,45,4,82,19459.43
2025-08-01,45,3,6,532.97
2025-08-01,45,5,25,16558.82
2025-08-01,51,2,50,1656.63
2025-08-01,51,4,26,3497.82
2025-08-01,51,3,49,3428.66
2025-08-01,58,4,38,12780.78
2025-08-01,58,6,38,55848.76
2025-08-01,58,3,1,88.0
2025-08-01,58,5,56,40481.55
2025-08-01,77,2,3,112.98
2025-08-01,77,4,73,15274.51
2025-08-01,77,3,24,1844.85
2025-08-01,77,5,5,2503.96
2025-08-01,96,2,24,736.84
2025-08-01,96,4,33,5000.76
2025-08-01,96,3,34,2355.76
2025-08-01,97,2,7,263.96
2025-08-01,97,4,76,17483.53
2025-08-01,97,3,26,1786.82
2025-08-01,104,2,31,1119.75
2025-08-01,104,4,36,5097.75
2025-08-01,104,3,45,3268.69
2025-08-01,132,2,35,1149.74
2025-08-01,132,4,38,5732.74
2025-08-01,132,3,41,3079.67
2025-08-01,162,2,30,972.81
2025-08-01,162,4,34,5348.79
2025-08-01,162,3,45,3259.68
2025-08-01,198,2,18,618.86
2025-08-01,198,4,47,7173.69
2025-08-01,198,3,45,3310.67
2025-08-01,206,2,28,982.83
2025-08-01,206,4,40,5736.74
2025-08-01,206,3,50,3431.73
2025-08-01,216,1,2,15.99
2025-08-01,216,2,66,2018.53
2025-08-01,216,4,12,1207.92
2025-08-01,216,3,18,1300.89
2025-08-01,229,2,29,1029.77
2025-08-01,229,4,41,6240.74
2025-08-01,229,3,52,3599.66
2025-09-01,17,2,11,380.9
2025-09-01,17,4,55,9846.63
2025-09-01,17,3,44,3195.7
2025-09-01,18,2,38,1311.72
2025-09-01,18,4,35,4934.72
2025-09-01,18,3,45,3462.72
2025-09-01,25,2,40,1405.69
2025-09-01,25,4,57,8793.58
2025-09-01,25,3,45,3195.7
2025-09-01,28,2,37,1216.75
2025-09-01,28,4,30,4488.76
2025-09-01,28,3,38,2693.76
2025-09-01,32,4,47,14672.73
2025-09-01,32,6,20,24246.87
2025-09-01,32,5,35,24795.76
2025-09-01,45,4,89,23740.43
2025-09-01,45,3,4,307.98
2025-09-01,45,5,24,16318.84
2025-09-01,51,2,53,1709.59
2025-09-01,51,4,26,3373.83
2025-09-01,51,3,57,3997.6
2025-09-01,58,4,35,12042.78
2025-09-01,58,6,47,68584.66
2025-09-01,58,5,41,28304.7
2025-09-01,77,2,4,118.98
2025-09-01,77,4,77,16189.42
2025-09-01,77,3,22,1714.83
2025-09-01,77,5,7,3504.95
2025-09-01,96,2,32,1031.8
2025-09-01,96,4,33,5344.79
2025-09-01,96,3,37,2584.71
2025-09-01,97,2,8,307.96
2025-09-01,97,4,83,17640.38
2025-09-01,97,3,27,2098.8
2025-09-01,104,2,46,1584.7
2025-09-01,104,4,43,6023.7
2025-09-01,104,3,36,2617.76
2025-09-01,132,2,40,1414.71
2025-09-01,132,4,46,6980.7
2025-09-01,132,3,49,3622.64
2025-09-01,162,2,38,1354.79
2025-09-01,162,4,44,6567.72
2025-09-01,162,3,48,3611.65
2025-09-01,198,2,26,995.82
2025-09-01,198,4,47,7205.67
2025-09-01,198,3,45,3335.66
2025-09-01,206,2,41,1470.68
2025-09-01,206,4,43,6808.7
2025-09-01,206,3,44,3265.71
2025-09-01,216,1,1,7.99
2025-09-01,216,2,69,1933.5
2025-09-01,216,4,11,1108.91
2025-09-01,216,3,34,2383.79
2025-09-01,229,2,36,1276.73
2025-09-01,229,4,40,6003.73
2025-09-01,229,3,42,2960.75
2025-10-01,17,2,17,601.88
2025-10-01,17,4,51,8951.6
2025-10-01,17,3,36,2667.68
2025-10-01,18,2,30,1098.86
2025-10-01,18,4,36,5448.7
2025-10-01,18,3,50,3535.63
2025-10-01,25,2,38,1180.78
2025-10-01,25,4,42,6176.7
2025-10-01,25,3,47,3574.7
2025-10-01,28,2,34,1271.71
2025-10-01,28,4,52,7311.6
2025-10-01,28,3,51,3730.65
2025-10-01,32,4,42,12836.76
2025-10-01,32,6,18,23461.87
2025-10-01,32,3,1,97.0
2025-10-01,32,5,48,32462.71
2025-10-01,45,4,91,23555.32
2025-10-01,45,3,7,589.96
2025-10-01,45,5,26,17160.83
2025-10-01,51,2,49,1661.74
2025-10-01,51,4,28,3776.78
2025-10-01,51,3,51,3628.65
2025-10-01,58,4,31,10644.83
2025-10-01,58,6,39,63299.72
2025-10-01,58,3,1,92.0
2025-10-01,58,5,44,30500.69
2025-10-01,77,2,3,133.98
2025-10-01,77,4,76,17805.46
2025-10-01,77,3,28,2035.81
2025-10-01,77,5,12,6006.93
2025-10-01,96,2,35,1185.75
2025-10-01,96,4,33,4713.74
2025-10-01,96,3,44,3064.68
2025-10-01,97,2,7,291.95
2025-10-01,97,4,84,17275.49
2025-10-01,97,3,32,2388.77
2025-10-01,104,2,33,967.75
2025-10-01,104,4,49,7675.66
2025-10-01,104,3,48,3689.66
2025-10-01,132,2,32,1117.81
2025-10-01,132,4,43,6251.7
2025-10-01,132,3,38,2786.8
2025-10-01,162,2,27,944.85
2025-10-01,162,4,39,6202.71
2025-10-01,162,3,57,4224.54
2025-10-01,198,2,43,1521.67
2025-10-01,198,4,31,5116.79
2025-10-01,198,3,51,3567.6
2025-10-01,206,2,31,1094.74
2025-10-01,206,4,35,5305.78
2025-10-01,206,3,38,2676.71
2025-10-01,216,1,3,24.97
2025-10-01,216,2,79,2178.44
2025-10-01,216,4,15,1510.89
2025-10-01,216,3,31,2244.82
2025-10-01,229,2,36,1346.74
2025-10-01,229,4,41,6219.73
2025-10-01,229,3,32,2229.78
2025-11-01,17,2,18,643.84
2025-11-01,17,4,38,7099.76
2025-11-01,17,3,45,3343.73
2025-11-01,18,2,34,1148.73
2025-11-01,18,4,37,5185.8
2025-11-01,18,3,42,3114.7
2025-11-01,25,2,36,1265.72
2025-11-01,25,4,36,5295.76
2025-11-01,25,3,37,2701.76
2025-11-01,28,2,43,1496.71
2025-11-01,28,4,31,4462.79
2025-11-01,28,3,45,3299.7
2025-11-01,32,4,42,14930.71
2025-11-01,32,6,22,29462.85
2025-11-01,32,3,2,128.99
2025-11-01,32,5,37,24605.76
2025-11-01,45,4,76,19894.54
2025-11-01,45,3,9,779.92
2025-11-01,45,5,28,19293.86
2025-11-01,51,2,47,1436.64
2025-11-01,51,4,23,2955.81
2025-11-01,51,3,40,2934.68
2025-11-01,58,4,39,12616.73
2025-11-01,58,6,25,36898.82
2025-11-01,58,5,47,33583.73
2025-11-01,77,2,4,166.96
2025-11-01,77,4,79,18526.53
2025-11-01,77,3,15,1144.9
2025-11-01,77,5,8,4006.93
2025-11-01,96,2,40,1404.69
2025-11-01,96,4,28,4623.81
2025-11-01,96,3,58,4224.55
2025-11-01,97,2,9,348.92
2025-11-01,97,4,74,14780.5
2025-11-01,97,3,27,1843.84
2025-11-01,104,2,33,1076.77
2025-11-01,104,4,38,5950.75
2025-11-01,104,3,48,3461.66
2025-11-01,132,2,32,982.78
2025-11-01,132,4,43,6296.65
2025-11-01,132,3,44,3187.67
2025-11-01,162,2,32,1177.81
2025-11-01,162,4,49,7472.62
2025-11-01,162,3,45,3322.69
2025-11-01,198,2,38,1320.71
2025-11-01,198,4,43,6832.69
2025-11-01,198,3,49,3508.65
2025-11-01,206,2,40,1291.7
2025-11-01,206,4,32,4746.74
2025-11-01,206,3,54,3897.62
2025-11-01,216,1,5,39.98
2025-11-01,216,2,76,2212.52
2025-11-01,216,4,6,602.97
2025-11-01,216,3,28,1811.77
2025-11-01,229,2,32,1171.82
2025-11-01,229,4,40,6255.73
2025-11-01,229,3,47,3377.68
2025-12-01,17,2,8,300.94
2025-12-01,17,4,48,9562.63
2025-12-01,17,3,27,2130.78
2025-12-01,18,2,30,928.81
2025-12-01,18,4,32,4645.73
2025-12-01,18,3,37,2627.76
2025-12-01,25,2,26,836.84
2025-12-01,25,4,34,4963.77
2025-12-01,25,3,34,2387.76
2025-12-01,28,2,37,1208.71
2025-12-01,28,4,30,4551.79
2025-12-01,28,3,38,2746.72
2025-12-01,32,4,41,13494.69
2025-12-01,32,6,13,17529.92
2025-12-01,32,3,1,93.99
2025-12-01,32,5,43,29847.71
2025-12-01,45,2,1,37.99
2025-12-01,45,4,67,16679.55
2025-12-01,45,3,5,384.98
2025-12-01,45,5,20,12963.88
2025-12-01,51,2,46,1457.68
2025-12-01,51,4,23,3051.85
2025-12-01,51,3,48,3499.65
2025-12-01,58,4,31,10752.79
2025-12-01,58,6,29,46826.76
2025-12-01,58,3,2,188.99
2025-12-01,58,5,34,23709.76
2025-12-01,77,2,4,168.97
2025-12-01,77,4,65,14699.53
2025-12-01,77,3,16,1274.91
2025-12-01,77,5,4,2002.97
2025-12-01,96,2,25,862.83
2025-12-01,96,4,23,3675.83
2025-12-01,96,3,42,2988.73
2025-12-01,97,2,2,71.99
2025-12-01,97,4,55,11146.58
2025-12-01,97,3,28,2175.75
2025-12-01,104,2,26,839.85
2025-12-01,104,4,32,4703.74
2025-12-01,104,3,42,3114.77
2025-12-01,132,2,23,811.86
2025-12-01,132,4,34,5223.76
2025-12-01,132,3,43,3131.7
2025-12-01,162,2,33,1154.76
2025-12-01,162,4,30,5178.81
2025-12-01,162,3,23,1615.86
2025-12-01,198,2,29,983.83
2025-12-01,198,4,39,6385.71
2025-12-01,198,3,38,2893.74
2025-12-01,206,2,30,1033.75
2025-12-01,206,4,26,4008.79
2025-12-01,206,3,42,3100.71
2025-12-01,216,1,1,7.0
2025-12-01,216,2,55,1513.68
2025-12-01,216,4,7,704.95
2025-12-01,216,3,18,1362.9
2025-12-01,229,2,28,984.8
2025-12-01,229,4,35,5383.78
2025-12-01,229,3,22,1638.84
