date_key,category_key,bucket_key,total_listings,total_revenue
2025-01-01,97,4,93,19837.39
2025-01-01,97,3,27,2109.81
2025-01-01,104,2,26,982.84
2025-01-01,104,4,55,7890.64
2025-01-01,104,3,60,4176.57
2025-01-01,132,2,37,1127.77
2025-01-01,132,4,44,6553.73
2025-01-01,132,3,34,2499.78
2025-01-01,162,2,35,1202.79
2025-01-01,162,4,38,5729.72
2025-01-01,162,3,52,3926.6
2025-01-01,198,2,27,791.77
2025-01-01,198,4,45,7068.67
2025-01-01,198,3,37,2716.75
2025-01-01,206,2,30,1030.83
2025-01-01,206,4,40,6270.7
2025-01-01,206,3,52,3763.64
2025-01-01,216,1,4,29.99
2025-01-01,216,2,87,2609.44
2025-01-01,216,4,10,1009.9
2025-01-01,216,3,36,2488.82
2025-01-01,229,2,39,1200.75
2025-01-01,229,4,43,7079.74
2025-01-01,229,3,42,3186.64
2025-02-01,17,2,20,763.83
2025-02-01,17,4,60,10495.56
2025-02-01,17,3,25,1836.82
2025-02-01,18,2,37,1264.75
2025-02-01,18,4,32,4569.77
2025-02-01,18,3,44,3073.73
2025-02-01,25,2,31,1100.83
2025-02-01,25,4,40,6054.71
2025-02-01,25,3,53,3857.67
2025-02-01,28,2,29,908.82
2025-02-01,28,4,31,4744.84
2025-02-01,28,3,45,3261.66
2025-02-01,32,4,62,19342.5
2025-02-01,32,6,21,27935.82
2025-02-01,32,5,44,30839.72
2025-02-01,45,2,1,23.99
2025-02-01,45,4,98,26218.27
2025-02-01,45,3,6,506.96
2025-02-01,45,5,15,10198.92
2025-02-01,51,2,50,1559.69
2025-02-01,51,4,25,3233.81
2025-02-01,51,3,37,2644.79
2025-02-01,58,4,40,14272.7
2025-02-01,58,6,48,72630.7
2025-02-01,58,5,45,31851.68
2025-02-01,77,2,4,149.97
2025-02-01,77,4,93,21756.33
2025-02-01,77,3,19,1323.84
2025-02-01,77,5,7,3504.95
2025-02-01,96,2,27,939.81
2025-02-01,96,4,26,4071.84
2025-02-01,96,3,47,3454.71
2025-02-01,97,2,9,372.94
2025-02-01,97,4,73,14587.5
2025-02-01,97,3,32,2444.77
2025-02-01,104,2,32,972.79
2025-02-01,104,4,35,5291.76
2025-02-01,104,3,39,2876.74
2025-02-01,132,2,43,1494.72
2025-02-01,132,4,37,6161.79
2025-02-01,132,3,42,3191.69
2025-02-01,162,2,32,1016.77
2025-02-01,162,4,31,4383.79
2025-02-01,162,3,36,2424.8
2025-02-01,198,2,31,1046.79
2025-02-01,198,4,36,5377.7
2025-02-01,198,3,50,3798.66
2025-02-01,206,2,42,1524.68
2025-02-01,206,4,50,7219.67
2025-02-01,206,3,25,1814.84
2025-02-01,216,1,2,15.98
2025-02-01,216,2,76,2169.43
2025-02-01,216,4,4,401.98
2025-02-01,216,3,32,2043.77
2025-02-01,229,2,25,863.87
2025-02-01,229,4,28,4166.81
2025-02-01,229,3,53,3749.65
2025-03-01,17,2,19,733.88
2025-03-01,17,4,77,14014.46
2025-03-01,17,3,36,2742.7
2025-03-01,18,2,33,976.8
2025-03-01,18,4,39,5463.76
2025-03-01,18,3,44,3126.73
2025-03-01,25,2,40,1363.73
2025-03-01,25,4,46,6780.66
2025-03-01,25,3,54,4002.64
2025-03-01,28,2,41,1359.74
2025-03-01,28,4,50,7313.62
2025-03-01,28,3,50,3663.69
2025-03-01,32,4,49,16339.62
2025-03-01,32,6,23,31108.81
2025-03-01,32,3,1,73.0
2025-03-01,32,5,45,30521.71
2025-03-01,45,2,2,63.98
2025-03-01,45,4,109,30536.3
2025-03-01,45,3,6,505.95
2025-03-01,45,5,19,13792.87
2025-03-01,51,2,53,1664.63
2025-03-01,51,4,22,2803.84
2025-03-01,51,3,30,2219.8
2025-03-01,58,4,33,11827.73
2025-03-01,58,6,46,67622.71
2025-03-01,58,5,48,34261.65
2025-03-01,77,2,4,148.97
2025-03-01,77,4,78,18140.49
2025-03-01,77,3,21,1678.86
2025-03-01,77,5,6,3003.96
2025-03-01,96,2,36,1249.68
2025-03-01,96,4,40,5994.7
2025-03-01,96,3,56,4088.64
2025-03-01,97,2,5,185.97
2025-03-01,97,4,89,21059.37
2025-03-01,97,3,23,1664.83
2025-03-01,104,2,41,1353.69
2025-03-01,104,4,32,5203.79
2025-03-01,104,3,50,3853.6
2025-03-01,132,2,35,1256.77
2025-03-01,132,4,37,5381.71
2025-03-01,132,3,51,3639.71
2025-03-01,162,2,27,986.82
2025-03-01,162,4,46,7017.71
2025-03-01,162,3,43,2945.71
2025-03-01,198,2,30,1064.75
2025-03-01,198,4,37,5770.71
2025-03-01,198,3,52,3911.62
2025-03-01,206,2,30,1046.83
2025-03-01,206,4,35,5277.72
2025-03-01,206,3,53,4080.6
2025-03-01,216,1,3,24.98
2025-03-01,216,2,80,2563.43
2025-03-01,216,4,8,807.92
2025-03-01,216,3,25,1578.82
2025-03-01,229,2,39,1438.76
2025-03-01,229,4,41,6077.73
2025-03-01,229,3,61,4419.55
2025-04-01,17,2,17,655.89
2025-04-01,17,4,62,11516.52
2025-04-01,17,3,36,2745.77
2025-04-01,18,2,46,1623.69
2025-04-01,18,4,37,5729.71
2025-04-01,18,3,47,3372.67
2025-04-01,25,2,34,1145.78
2025-04-01,25,4,41,5854.7
2025-04-01,25,3,41,2795.67
2025-04-01,28,2,31,1096.76
2025-04-01,28,4,33,5096.77
2025-04-01,28,3,45,3378.69
2025-04-01,32,4,41,13561.66
2025-04-01,32,6,13,16398.93
2025-04-01,32,3,1,95.99
2025-04-01,32,5,44,31403.68
2025-04-01,45,2,1,40.99
2025-04-01,45,4,94,25000.35
2025-04-01,45,3,9,715.94
2025-04-01,45,5,22,14233.86
2025-04-01,51,2,61,1839.55
2025-04-01,51,4,15,2008.88
2025-04-01,51,3,41,2895.72
2025-04-01,58,4,27,9339.77
2025-04-01,58,6,21,32806.88
2025-04-01,58,3,1,99.99
2025-04-01,58,5,34,23844.77
2025-04-01,77,2,3,114.97
2025-04-01,77,4,92,21074.38
2025-04-01,77,3,20,1573.86
2025-04-01,77,5,7,3504.95
2025-04-01,96,2,34,1212.8
2025-04-01,96,4,48,7620.69
2025-04-01,96,3,36,2633.75
2025-04-01,97,2,8,309.93
2025-04-01,97,4,87,21081.4
2025-04-01,97,3,28,2158.8
2025-04-01,104,2,32,1226.78
2025-04-01,104,4,27,3995.79
2025-04-01,104,3,42,3011.73
2025-04-01,132,2,33,1012.76
2025-04-01,132,4,38,5860.69
2025-04-01,132,3,31,2209.78
2025-04-01,162,2,30,1050.8
2025-04-01,162,4,44,6601.74
2025-04-01,162,3,35,2613.75
2025-04-01,198,2,33,942.77
2025-04-01,198,4,47,7218.63
2025-04-01,198,3,47,3338.67
2025-04-01,206,2,36,1226.7
2025-04-01,206,4,46,6834.61
2025-04-01,206,3,42,2971.7
2025-04-01,216,1,4,36.97
2025-04-01,216,2,72,2102.5
2025-04-01,216,4,9,906.93
2025-04-01,216,3,29,1945.78
2025-04-01,229,2,37,1205.77
2025-04-01,229,4,42,6554.72
2025-04-01,229,3,48,3428.67
2025-05-01,17,2,20,737.84
2025-05-01,17,4,45,9462.67
2025-05-01,17,3,46,3348.68
2025-05-01,18,2,27,869.82
2025-05-01,18,4,36,4905.73
2025-05-01,18,3,40,2945.72
2025-05-01,25,2,27,945.79
2025-05-01,25,4,43,6715.75
2025-05-01,25,3,52,3729.6
2025-05-01,28,2,37,1248.77
2025-05-01,28,4,40,6396.75
2025-05-01,28,3,38,2903.69
2025-05-01,32,4,34,10876.71
2025-05-01,32,6,16,21811.88
2025-05-01,32,3,2,155.99
2025-05-01,32,5,32,23526.8
2025-05-01,45,4,87,24381.43
2025-05-01,45,3,11,919.92
2025-05-01,45,5,21,14140.85
2025-05-01,51,2,50,1642.65
2025-05-01,51,4,21,2763.86
2025-05-01,51,3,35,2483.74
2025-05-01,58,4,30,8765.79
2025-05-01,58,6,30,42024.8
2025-05-01,58,5,42,30267.76
2025-05-01,77,2,3,138.98
2025-05-01,77,4,85,19726.39
2025-05-01,77,3,15,1146.9
2025-05-01,77,5,8,4006.93
2025-05-01,96,2,25,946.81
2025-05-01,96,4,46,6627.76
2025-05-01,96,3,35,2435.78
2025-05-01,97,2,5,168.97
2025-05-01,97,4,75,17124.47
2025-05-01,97,3,31,2434.79
2025-05-01,104,2,33,1219.77
2025-05-01,104,4,40,6172.72
2025-05-01,104,3,44,3150.69
2025-05-01,132,2,23,723.84
2025-05-01,132,4,42,6825.72
2025-05-01,132,3,47,3458.65
2025-05-01,162,2,32,1124.77
2025-05-01,162,4,43,6833.68
2025-05-01,162,3,58,4277.53
2025-05-01,198,2,44,1540.7
2025-05-01,198,4,43,6492.66
2025-05-01,198,3,50,3596.63
2025-05-01,206,2,32,1006.79
2025-05-01,206,4,30,4526.79
2025-05-01,206,3,45,3224.68
2025-05-01,216,1,5,40.98
2025-05-01,216,2,85,2566.42
2025-05-01,216,4,8,803.96
2025-05-01,216,3,32,2298.78
2025-05-01,229,2,42,1383.68
2025-05-01,229,4,37,5507.72
2025-05-01,229,3,35,2725.72
2025-06-01,17,2,14,562.88
2025-06-01,17,4,59,10321.66
2025-06-01,17,3,31,2479.79
2025-06-01,18,2,43,1443.7
2025-06-01,18,4,47,7275.62
2025-06-01,18,3,37,2804.77
2025-06-01,25,2,37,1207.72
2025-06-01,25,4,24,3546.81
2025-06-01,25,3,49,3629.67
2025-06-01,28,2,31,1064.83
2025-06-01,28,4,36,5337.74
2025-06-01,28,3,52,3853.63
2025-06-01,32,4,51,16069.58
2025-06-01,32,6,19,25679.86
2025-06-01,32,3,5,408.95
2025-06-01,32,5,43,29570.65
2025-06-01,45,4,72,19590.51
2025-06-01,45,3,12,993.89
2025-06-01,45,5,16,11205.89
2025-06-01,51,2,43,1412.71
2025-06-01,51,4,26,3512.79
2025-06-01,51,3,35,2543.75
2025-06-01,58,4,38,13690.71
2025-06-01,58,6,22,31054.87
2025-06-01,58,3,1,87.99
2025-06-01,58,5,37,25973.75
2025-06-01,77,2,4,146.96
2025-06-01,77,4,76,16221.46
2025-06-01,77,3,18,1475.87
2025-06-01,77,5,7,3505.94
2025-06-01,96,2,40,1356.76
2025-06-01,96,4,36,5399.81
2025-06-01,96,3,43,3078.72
2025-06-01,97,2,12,466.89
2025-06-01,97,4,78,17241.45
2025-06-01,97,3,27,2151.84
2025-06-01,104,2,38,1266.76
2025-06-01,104,4,51,7698.6
2025-06-01,104,3,51,3681.59
2025-06-01,132,2,31,1041.76
2025-06-01,132,4,44,6768.8
2025-06-01,132,3,33,2347.74
2025-06-01,162,2,27,1005.78
2025-06-01,162,4,38,5604.69
2025-06-01,162,3,36,2548.74
2025-06-01,198,2,34,1312.76
2025-06-01,198,4,30,4305.8
2025-06-01,198,3,32,2205.8
2025-06-01,206,2,24,812.85
2025-06-01,206,4,32,4765.75
2025-06-01,206,3,44,3044.66
2025-06-01,216,1,3,24.97
2025-06-01,216,2,76,2105.43
2025-06-01,216,4,10,1005.94
2025-06-01,216,3,28,1869.8
2025-06-01,229,2,45,1513.68
2025-06-01,229,4,28,4411.82
2025-06-01,229,3,38,2918.8
2025-07-01,17,2,21,703.89
2025-07-01,17,4,53,9511.61
2025-07-01,17,3,25,1900.84
2025-07-01,18,2,32,1081.73
2025-07-01,18,4,41,6371.74
2025-07-01,18,3,46,3360.67
2025-07-01,25,2,34,1095.75
2025-07-01,25,4,37,5607.78
2025-07-01,25,3,53,3890.67
2025-07-01,28,2,28,948.78
2025-07-01,28,4,41,6570.74
2025-07-01,28,3,44,3329.64
2025-07-01,32,4,59,20623.58
2025-07-01,32,6,19,26414.86
2025-07-01,32,3,2,141.99
2025-07-01,32,5,39,27862.73
2025-07-01,45,2,1,47.99
2025-07-01,45,4,88,21773.4
2025-07-01,45,3,9,709.95
2025-07-01,45,5,25,16804.83
2025-07-01,51,2,53,1843.6
2025-07-01,51,4,28,3742.81
2025-07-01,51,3,51,3568.68
2025-07-01,58,4,39,12775.72
2025-07-01,58,6,40,57912.72
2025-07-01,58,3,1,94.99
2025-07-01,58,5,34,25630.78
2025-07-01,77,2,7,260.95
2025-07-01,77,4,94,22663.37
2025-07-01,77,3,15,1128.9
2025-07-01,77,5,13,6508.91
2025-07-01,96,2,31,1070.79
2025-07-01,96,4,34,4905.76
2025-07-01,96,3,34,2446.77
2025-07-01,97,2,9,358.94
2025-07-01,97,4,82,16135.41
2025-07-01,97,3,26,2080.82
2025-07-01,104,2,42,1405.7
2025-07-01,104,4,28,4173.78
2025-07-01,104,3,42,3264.7
2025-07-01,132,2,36,1235.78
2025-07-01,132,4,40,6580.74
2025-07-01,132,3,50,3680.67
2025-07-01,162,2,43,1553.67
2025-07-01,162,4,37,5847.7
2025-07-01,162,3,43,3096.67
2025-07-01,198,2,36,1244.76
2025-07-01,198,4,29,4497.77
2025-07-01,198,3,43,3220.69
2025-07-01,206,2,33,1108.74
2025-07-01,206,4,38,5540.71
2025-07-01,206,3,37,2636.69
2025-07-01,216,1,3,22.99
2025-07-01,216,2,71,2025.51
2025-07-01,216,4,9,906.93
2025-07-01,216,3,27,1805.79
2025-07-01,229,2,35,1260.76
2025-07-01,229,4,35,5221.74
2025-07-01,229,3,31,2329.81
2025-08-01,17,2,21,747.86
2025-08-01,17,4,50,9440.63
2025-08-01,17,3,29,2110.79
2025-08-01,18,2,25,812.82
2025-08-01,18,4,45,6552.72
2025-08-01,18,3,58,4287.6
2025-08-01,25,2,36,1122.75
2025-08-01,25,4,33,5203.73
2025-08-01,25,3,43,3152.7
2025-08-01,28,2,42,1348.65
2025-08-01,28,4,31,4421.75
2025-08-01,28,3,41,2867.73
2025-08-01,32,4,49,15334.66
2025-08-01,32,6,34,44136.74
2025-08-01,32,3,1,68.0
2025-08-01,32,5,46,32793.69
2025-08-01,45,2,1,38.99
2025-08-01,45,4,73,18248.57
2025-08-01,45,3,6,464.97
2025-08-01,45,5,31,21668.78
2025-08-01,51,2,51,1691.67
2025-08-01,51,4,17,2229.9
2025-08-01,51,3,43,3005.76
2025-08-01,58,4,24,8219.85
2025-08-01,58,6,30,46051.81
2025-08-01,58,5,37,25596.73
2025-08-01,77,2,3,130.97
2025-08-01,77,4,87,17970.38
2025-08-01,77,3,16,1305.9
2025-08-01,77,5,3,1501.98
2025-08-01,96,2,31,1131.77
2025-08-01,96,4,40,6114.73
2025-08-01,96,3,46,3241.66
2025-08-01,97,2,9,340.97
2025-08-01,97,4,78,16876.46
2025-08-01,97,3,36,2839.74
2025-08-01,104,2,22,817.86
2025-08-01,104,4,30,4475.79
2025-08-01,104,3,39,2988.73
2025-08-01,132,2,29,989.81
2025-08-01,132,4,44,7033.71
2025-08-01,132,3,38,2803.73
2025-08-01,162,2,34,1105.74
2025-08-01,162,4,49,7250.7
2025-08-01,162,3,45,3173.66
2025-08-01,198,2,36,1242.76
2025-08-01,198,4,38,5617.74
2025-08-01,198,3,51,3707.68
2025-08-01,206,2,44,1525.71
2025-08-01,206,4,44,6876.67
2025-08-01,206,3,37,2686.76
2025-08-01,216,1,5,37.96
2025-08-01,216,2,65,1958.5
2025-08-01,216,4,9,906.93
2025-08-01,216,3,25,1792.84
2025-08-01,229,2,44,1561.7
2025-08-01,229,4,33,5343.75
2025-08-01,229,3,44,3171.67
2025-09-01,17,2,11,399.91
2025-09-01,17,4,67,12037.6
2025-09-01,17,3,35,2694.76
2025-09-01,18,2,28,883.81
2025-09-01,18,4,26,3708.82
2025-09-01,18,3,40,2921.75
2025-09-01,25,2,24,842.83
2025-09-01,25,4,37,5656.73
2025-09-01,25,3,37,2806.72
2025-09-01,28,2,43,1388.74
2025-09-01,28,4,29,4334.79
2025-09-01,28,3,34,2391.74
2025-09-01,32,4,42,13369.72
2025-09-01,32,6,27,35239.8
2025-09-01,32,3,2,175.98
2025-09-01,32,5,39,26877.73
2025-09-01,45,4,90,23208.34
2025-09-01,45,3,4,280.97
2025-09-01,45,5,15,10152.88
2025-09-01,51,2,50,1499.65
2025-09-01,51,4,25,3219.8
2025-09-01,51,3,29,2019.83
2025-09-01,58,4,30,10504.83
2025-09-01,58,6,30,45039.81
2025-09-01,58,3,1,79.99
2025-09-01,58,5,45,31617.7
2025-09-01,77,2,3,120.97
2025-09-01,77,4,64,13462.48
2025-09-01,77,3,14,1036.92
2025-09-01,77,5,11,5508.91
2025-09-01,96,2,27,933.82
2025-09-01,96,4,27,3782.8
2025-09-01,96,3,29,2142.8
2025-09-01,97,2,10,346.93
2025-09-01,97,4,81,17989.48
2025-09-01,97,3,21,1602.85
2025-09-01,104,2,36,1191.74
2025-09-01,104,4,29,4281.78
2025-09-01,104,3,45,3157.68
2025-09-01,132,2,35,1149.73
2025-09-01,132,4,40,5821.68
2025-09-01,132,3,30,2097.8
2025-09-01,162,2,35,1132.77
2025-09-01,162,4,34,5248.83
2025-09-01,162,3,35,2513.74
2025-09-01,198,2,30,991.77
2025-09-01,198,4,42,6403.66
2025-09-01,198,3,40,2881.73
2025-09-01,206,2,30,1054.83
2025-09-01,206,4,29,4778.8
2025-09-01,206,3,47,3487.68
2025-09-01,216,1,4,30.96
2025-09-01,216,2,62,1771.57
2025-09-01,216,4,7,704.95
2025-09-01,216,3,24,1639.84
2025-09-01,229,2,29,955.76
2025-09-01,229,4,34,5165.77
2025-09-01,229,3,39,2933.74
2025-10-01,17,2,19,606.87
2025-10-01,17,4,65,11044.59
2025-10-01,17,3,37,2811.72
2025-10-01,18,2,40,1401.77
2025-10-01,18,4,40,5786.76
2025-10-01,18,3,44,3144.64
2025-10-01,25,2,34,1129.79
2025-10-01,25,4,49,7796.71
2025-10-01,25,3,54,3739.6
2025-10-01,28,2,37,1292.73
2025-10-01,28,4,36,5794.75
2025-10-01,28,3,35,2601.73
2025-10-01,32,4,61,20068.56
2025-10-01,32,6,27,34981.81
2025-10-01,32,3,1,77.0
2025-10-01,32,5,40,28900.7
2025-10-01,45,4,76,19796.49
2025-10-01,45,3,12,946.92
2025-10-01,45,5,25,17399.83
2025-10-01,51,2,56,1734.62
2025-10-01,51,4,29,3980.76
2025-10-01,51,3,51,3473.65
2025-10-01,58,4,30,9883.77
2025-10-01,58,6,38,56218.78
2025-10-01,58,5,38,28218.74
2025-10-01,77,2,1,26.99
2025-10-01,77,4,95,20037.3
2025-10-01,77,3,17,1289.87
2025-10-01,77,5,7,3501.98
2025-10-01,96,2,33,1138.81
2025-10-01,96,4,35,5578.75
2025-10-01,96,3,40,2954.73
2025-10-01,97,2,10,420.92
2025-10-01,97,4,64,14311.6
2025-10-01,97,3,36,2719.73
2025-10-01,104,2,35,1222.71
2025-10-01,104,4,42,6193.76
2025-10-01,104,3,42,3048.74
2025-10-01,132,2,34,1114.75
2025-10-01,132,4,45,6701.67
2025-10-01,132,3,56,4166.64
2025-10-01,162,2,28,964.81
2025-10-01,162,4,43,6772.67
2025-10-01,162,3,42,3112.72
2025-10-01,198,2,40,1345.76
2025-10-01,198,4,36,5634.73
2025-10-01,198,3,38,2674.78
2025-10-01,206,2,36,1226.76
2025-10-01,206,4,52,8062.63
2025-10-01,206,3,45,3333.67
2025-10-01,216,1,5,39.96
2025-10-01,216,2,76,2132.5
2025-10-01,216,4,11,1104.95
2025-10-01,216,3,32,2059.73
2025-10-01,229,2,19,588.84
2025-10-01,229,4,39,5957.74
2025-10-01,229,3,50,3556.68
2025-11-01,17,2,17,590.85
2025-11-01,17,4,64,12508.59
2025-11-01,17,3,43,3270.7
2025-11-01,18,2,28,981.8
2025-11-01,18,4,42,6291.75
2025-11-01,18,3,40,2885.68
2025-11-01,25,2,39,1465.75
2025-11-01,25,4,37,5651.74
2025-11-01,25,3,45,3272.71
2025-11-01,28,2,37,1323.72
2025-11-01,28,4,32,5042.79
2025-11-01,28,3,43,3147.74
2025-11-01,32,4,53,17206.59
2025-11-01,32,6,18,23452.89
2025-11-01,32,5,37,27022.76
2025-11-01,45,2,2,86.99
2025-11-01,45,4,95,24169.28
2025-11-01,45,3,10,828.91
2025-11-01,45,5,24,16582.85
2025-11-01,51,2,47,1535.64
2025-11-01,51,4,30,4064.8
2025-11-01,51,3,43,3101.74
2025-11-01,58,4,32,10989.78
2025-11-01,58,6,25,39946.87
2025-11-01,58,5,49,33957.63
2025-11-01,77,2,2,75.98
2025-11-01,77,4,92,19227.33
2025-11-01,77,3,16,1303.88
2025-11-01,77,5,11,5507.92
2025-11-01,96,2,31,1043.74
2025-11-01,96,4,36,5605.72
2025-11-01,96,3,53,3804.68
2025-11-01,97,2,10,368.94
2025-11-01,97,4,87,17659.4
2025-11-01,97,3,32,2493.75
2025-11-01,104,2,32,1092.76
2025-11-01,104,4,29,4459.81
2025-11-01,104,3,40,3032.75
2025-11-01,132,2,28,1026.81
2025-11-01,132,4,30,4498.75
2025-11-01,132,3,39,2771.73
2025-11-01,162,2,27,899.81
2025-11-01,162,4,43,6344.78
2025-11-01,162,3,51,3568.62
2025-11-01,198,2,41,1456.67
2025-11-01,198,4,37,5538.74
2025-11-01,198,3,44,2993.72
2025-11-01,206,2,43,1501.73
2025-11-01,206,4,39,5630.71
2025-11-01,206,3,38,2717.72
2025-11-01,216,1,1,8.99
2025-11-01,216,2,73,2093.43
2025-11-01,216,4,9,903.96
2025-11-01,216,3,26,1896.79
2025-11-01,229,2,28,981.84
2025-11-01,229,4,32,4889.75
2025-11-01,229,3,27,2112.84
2025-12-01,17,2,12,453.92
2025-12-01,17,4,54,10075.62
2025-12-01,17,3,39,3042.72
2025-12-01,18,2,42,1267.67
2025-12-01,18,4,25,3937.8
2025-12-01,18,3,33,2295.76
2025-12-01,25,2,31,986.8
2025-12-01,25,4,35,5502.72
2025-12-01,25,3,28,1913.77
2025-12-01,28,2,32,1090.8
2025-12-01,28,4,33,4916.76
2025-12-01,28,3,34,2288.75
2025-12-01,32,4,43,13665.68
2025-12-01,32,6,15,19426.89
2025-12-01,32,3,1,73.99
2025-12-01,32,5,38,27962.71
2025-12-01,45,4,56,13067.6
2025-12-01,45,3,13,1116.9
2025-12-01,45,5,11,7395.92
2025-12-01,51,2,40,1302.77
2025-12-01,51,4,31,4270.82
2025-12-01,51,3,27,1834.81
2025-12-01,58,4,26,9310.78
2025-12-01,58,6,23,34067.81
2025-12-01,58,3,1,97.0
2025-12-01,58,5,39,28699.71
2025-12-01,77,2,4,138.98
2025-12-01,77,4,66,13307.54
2025-12-01,77,3,18,1440.87
2025-12-01,77,5,8,4006.93
2025-12-01,96,2,27,876.79
2025-12-01,96,4,28,4241.83
2025-12-01,96,3,26,1745.85
2025-12-01,97,2,8,297.94
2025-12-01,97,4,62,13375.61
2025-12-01,97,3,20,1607.84
2025-12-01,104,2,27,961.82
2025-12-01,104,4,33,5273.75
2025-12-01,104,3,30,2188.79
2025-12-01,132,2,22,751.85
2025-12-01,132,4,26,3953.83
2025-12-01,132,3,49,3656.67
2025-12-01,162,2,32,1118.75
2025-12-01,162,4,31,4690.71
2025-12-01,162,3,43,3076.7
2025-12-01,198,2,25,823.82
2025-12-01,198,4,35,5286.78
2025-12-01,198,3,35,2419.76
2025-12-01,206,2,18,572.86
2025-12-01,206,4,31,4952.8
2025-12-01,206,3,37,2589.7
2025-12-01,216,1,5,44.96
2025-12-01,216,2,58,1563.55
2025-12-01,216,4,5,503.96
2025-12-01,216,3,16,1106.89
2025-12-01,229,2,31,999.8
2025-12-01,229,4,23,3544.84
2025-12-01,229,3,48,3487.64
